sensor_060,sensor_104,sensor_511,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,sensor_160,sensor_080,result
5.4991,-0.0105,29.4537,-5192.5,67.5,-0.5677,0.0556,0.248,15.99,796.0,6.5321,15.94,1.418,2.0435,0.0217,8.5288,21.87,5.261,1532.0,-0.0124,불량
-0.0309,-0.0137,40.8387,-6461.0,68.5,-0.5677,0.1175,0.15,15.99,738.0,6.0001,15.94,1.418,1.8798,0.0105,8.659,20.58,5.261,480.0,-0.0204,양품
0.5091,-0.01,49.9376,-6305.5,67.6111,-0.0473,0.1041,0.103,15.75,429.0,4.3721,15.74,1.078,1.887,0.0216,9.7324,16.92,3.494,377.0,0.0268,양품
,-0.0094,53.1208,-5871.75,69.1,-0.1419,0.1033,0.048,15.9,384.0,,15.84,1.163,2.0125,0.044,8.5788,,4.809,1074.0,0.0215,양품
,-0.0115,26.1723,-6624.5,71.3333,-0.6623,0.0631,0.055,15.99,424.0,5.8591,15.95,1.314,1.8758,0.0154,8.7199,18.34,4.361,456.0,-0.0035,양품
0.5755,-0.0126,31.8408,-6736.0,68.2222,-0.1419,0.0591,0.15,15.9,644.0,6.1628,15.84,1.163,1.8895,0.0195,9.7836,20.53,4.809,1948.0,0.0031,양품
0.2573,-0.0095,57.971,-5232.25,67.2889,-0.5677,0.0654,0.08,15.99,242.0,5.7795,15.94,1.418,1.9805,0.0138,8.659,18.89,5.261,1053.0,-0.0088,양품
9.2827,-0.0081,38.3901,-5234.5,65.5778,-0.5677,0.0694,0.149,15.99,397.0,6.2345,15.94,1.418,2.0132,0.0253,8.7994,19.37,5.261,721.0,0.0034,양품
-1.0482,-0.013,43.8462,-6319.75,68.3889,0.0,0.1027,0.101,15.91,595.0,5.9818,15.87,1.541,1.8838,0.0251,9.7836,19.15,4.563,381.0,0.0294,양품
5.6309,-0.0097,26.943,-5121.0,69.3889,-0.1419,0.0941,0.207,15.9,683.0,5.2759,15.84,1.163,1.9958,0.0184,8.5288,16.32,4.809,786.0,-0.0066,양품
13.3709,-0.0114,46.4912,-5229.25,68.9111,-0.5677,0.0459,0.173,15.99,491.0,5.5776,15.94,1.418,2.0103,0.0234,8.8043,16.8,5.261,1256.0,-0.0125,불량
5.1736,-0.0103,28.1553,-6183.75,67.9222,0.0,0.0664,0.124,15.91,748.0,5.8216,15.87,1.541,1.8882,0.0114,8.5334,17.94,4.563,213.0,0.0206,양품
4.8373,-0.0085,119.174,-5506.25,67.7778,0.0,0.0638,0.103,15.91,230.0,5.3511,15.87,1.541,1.9973,0.0206,8.3324,17.75,4.563,229.0,0.0212,양품
6.3691,-0.0097,74.5149,-5622.5,71.4444,-0.5677,0.0805,0.158,15.99,568.0,5.5444,15.94,1.418,2.0183,0.0342,8.7897,18.92,5.261,878.0,-0.0087,양품
0.2818,-0.0129,34.8837,-5046.25,70.7778,-0.6623,0.0958,0.094,15.99,215.0,6.0756,15.95,1.314,1.999,0.025,8.6427,20.05,4.361,1066.0,-0.0175,양품
-0.8964,-0.0099,59.8226,-5530.0,70.1889,0.0,0.0645,0.238,15.91,984.0,5.9494,15.87,1.541,1.987,0.016,8.7283,18.77,4.563,1531.0,-0.0427,양품
-0.1745,-0.0095,63.3245,-6339.0,66.4111,-0.1419,0.0569,0.084,15.9,694.0,4.6227,15.84,1.163,1.8873,0.0258,8.8043,15.49,4.809,392.0,0.0214,양품
7.0709,-0.0118,34.709,-6626.5,70.6444,-0.5677,0.0678,0.108,15.99,634.0,5.4252,15.94,1.418,1.8765,0.0515,8.7851,19.09,5.261,400.0,-0.0016,양품
0.4545,-0.0064,90.8023,-7148.0,66.0444,0.0,0.0826,0.131,15.91,737.0,5.5892,15.87,1.541,1.8875,0.0184,8.8132,17.4,4.563,1799.0,-0.0059,양품
2.2518,-0.0111,57.7227,-6235.25,68.7,-0.1419,0.081,0.143,15.9,793.0,5.9603,15.84,1.163,1.8873,0.0396,8.5855,19.8,4.809,721.0,-0.0046,양품
0.9991,-0.0083,55.5053,-6233.5,65.6444,0.0,0.0682,0.118,15.91,467.0,5.5943,15.87,1.541,1.905,0.1087,23.1583,17.67,4.563,422.0,-0.021,양품
2.3691,-0.0112,44.7427,-5394.75,69.0667,-0.1419,0.0996,0.126,15.9,340.0,5.1818,15.84,1.163,2.019,0.0277,8.5891,15.92,4.809,1019.0,0.0376,양품
3.43,-0.011,48.9241,-6273.75,69.6111,-0.6623,0.0752,0.125,15.99,502.0,5.0292,15.95,1.314,1.8963,0.0202,9.3335,15.64,4.361,237.0,-0.0004,양품
2.3755,-0.0147,28.5472,-6368.5,68.1111,-0.1419,0.1249,0.077,15.9,646.0,5.0931,15.84,1.163,1.8872,0.0225,9.7836,15.61,4.809,469.0,0.0478,양품
1.1682,-0.0118,56.5998,-5319.25,68.6,-0.1419,0.0769,0.15,15.9,552.0,5.443,15.84,1.163,1.9968,0.0162,8.5135,17.85,4.809,1161.0,0.0282,양품
0.1691,-0.0112,42.7141,-6366.0,68.1778,-0.5204,0.088,0.09,15.89,495.0,5.1317,15.91,1.239,1.8988,0.0192,9.2047,14.43,4.392,356.0,0.0035,양품
2.6491,-0.011,37.3576,-5651.25,69.2111,0.0,0.0769,0.147,15.91,654.0,4.8905,15.87,1.541,2.015,0.0468,8.9546,17.45,4.563,574.0,0.027,양품
3.1382,-0.0114,37.8022,-5397.5,68.5889,-0.5204,0.077,0.136,15.89,2446.0,4.1069,15.91,1.239,1.9798,0.0148,8.5788,14.98,4.392,328.0,-0.0068,양품
4.4364,-0.0105,69.3587,-5451.25,68.2778,-0.6623,0.0603,0.118,15.99,324.0,6.2098,15.95,1.314,2.014,0.0138,8.5135,20.79,4.361,610.0,-0.0057,양품
2.1045,-0.0123,44.6247,-6358.25,69.1667,-0.5204,0.1025,0.131,15.89,650.0,7.4426,15.91,1.239,1.8878,0.0533,9.6938,24.86,4.392,518.0,0.0171,양품
3.9818,-0.0095,45.5026,-5496.75,66.8111,0.0473,0.0533,0.125,15.93,587.0,5.7653,15.82,1.295,1.981,0.0134,9.2047,16.95,4.248,862.0,0.0122,양품
2.8182,-0.0098,53.265,-6335.25,69.9333,0.0,0.0887,0.079,15.91,504.0,6.7766,15.87,1.541,1.8898,0.0482,8.5297,24.28,4.563,421.0,0.0095,양품
-0.1209,-0.0076,67.3267,-6170.75,67.9667,-0.1419,0.0789,0.077,15.9,819.0,6.3084,15.84,1.163,2.0165,0.127,8.5987,19.07,4.809,2403.0,0.0113,양품
1.1782,-0.0068,90.5109,-5372.25,68.2222,-0.1419,0.0777,0.146,15.9,272.0,7.2599,15.84,1.163,2.0088,0.024,8.7418,23.42,4.809,994.0,-0.0074,양품
0.1664,-0.0117,41.9251,-5472.75,67.1222,-0.5204,0.1003,0.167,15.89,454.0,6.833,15.91,1.239,1.9878,0.0148,9.2047,20.66,4.392,1400.0,0.0103,양품
4.92,-0.0111,35.9955,-5677.75,67.1778,0.0,0.0698,0.179,15.91,570.0,5.4468,15.87,1.541,2.0012,0.0272,9.7324,17.02,4.563,390.0,0.0036,양품
-1.3227,-0.0073,46.4957,-6424.75,67.7444,-1.655,0.0663,0.091,15.95,660.0,5.7706,15.93,1.376,1.89,0.0406,8.5232,15.77,4.585,759.0,0.0103,양품
-0.7845,-0.0114,66.0793,-6369.75,70.1,-0.0946,0.1382,0.131,15.96,650.0,4.7145,15.92,1.399,1.8907,0.0498,8.5135,14.73,4.92,293.0,0.0395,양품
0.2655,-0.0137,32.0875,-6328.75,68.0889,-1.655,0.0431,0.119,15.95,646.0,4.698,15.93,1.376,1.8805,0.0464,8.5615,16.01,4.585,628.0,0.0004,양품
-3.6855,-0.0111,36.036,-6234.5,69.7889,-0.0946,0.1245,0.125,15.96,721.0,5.5498,15.92,1.399,1.8878,0.0225,8.5855,17.35,4.92,360.0,0.0427,양품
-1.7609,-0.0089,22.4404,-5962.0,69.0444,-0.0946,0.0615,0.106,15.96,77.0,5.1793,15.92,1.399,2.0393,0.0151,8.7283,16.08,4.92,1799.0,-0.008,양품
2.9691,-0.0089,67.0391,-5490.25,65.6556,-0.0946,0.0522,0.095,15.96,331.0,5.5332,15.92,1.399,2.0065,0.0203,9.754,20.98,4.92,631.0,0.0175,양품
-1.7982,-0.0174,32.1377,-6330.25,67.6111,0.0,0.0497,0.119,15.91,605.0,4.7883,15.87,1.541,1.8855,0.0484,8.9546,15.51,4.563,339.0,0.001,양품
-0.3736,-0.0107,62.9108,-5135.0,68.7667,-1.655,0.0487,0.123,15.95,666.0,5.2192,15.93,1.376,2.0005,0.0147,8.9635,16.81,4.585,569.0,0.0,양품
4.9073,-0.0072,68.1739,-6188.0,66.1444,-0.0946,0.0651,0.126,15.96,532.0,5.9707,15.92,1.399,1.8958,0.0302,8.5334,19.0,4.92,614.0,-0.0068,양품
1.49,-0.01,50.2513,-6475.5,69.0889,-0.0946,0.0612,0.133,15.96,671.0,5.3185,15.92,1.399,1.8847,0.0158,8.5779,17.06,4.92,579.0,-0.0035,양품
3.2491,-0.0113,37.9691,-5558.0,66.5222,-1.655,0.0953,0.124,15.95,292.0,6.8121,15.93,1.376,2.0195,0.0138,8.9546,22.61,4.585,400.0,-0.0106,양품
-1.0927,-0.0109,48.5126,-6380.0,67.3,0.2365,0.0429,0.119,15.99,641.0,5.8811,15.92,1.338,1.8912,0.2193,23.1583,18.36,4.567,515.0,0.0064,양품
0.2536,-0.0126,69.1162,-5630.75,65.2,-0.0946,0.0938,0.067,15.96,354.0,5.0449,15.92,1.399,1.9838,0.0157,9.754,18.34,4.92,300.0,0.0261,양품
-0.7036,-0.012,39.2894,-5473.25,68.6,0.2365,0.0772,0.053,15.99,300.0,5.5866,15.92,1.338,2.0035,0.0798,8.3324,19.21,4.567,307.0,0.0124,양품
3.73,-0.011,20.9567,-5611.5,66.0,-0.5204,0.0491,0.249,15.97,556.0,6.7593,15.95,1.447,2.0005,0.0161,8.9635,19.41,4.41,661.0,0.0213,양품
-0.4173,-0.0108,34.1801,-6382.5,68.8,-0.0946,0.09,0.127,15.96,655.0,7.353,15.92,1.399,1.881,0.0175,9.7836,22.45,4.92,531.0,-0.0104,양품
1.4464,-0.0118,65.1163,-5666.25,68.6333,-0.5204,0.1201,0.078,15.97,120.0,6.554,15.95,1.447,2.0528,0.0158,8.7812,20.23,4.41,725.0,0.0317,양품
4.8364,-0.0095,47.1204,-5523.75,70.9,0.3311,0.0634,0.097,15.95,302.0,6.8081,15.91,1.04,2.0347,0.0182,8.6706,19.86,3.193,571.0,0.0033,양품
-2.6655,-0.009,72.2222,-6477.0,70.2222,0.3311,0.0619,0.094,15.95,392.0,6.3086,15.91,1.04,1.8925,0.0876,8.6706,18.17,3.193,240.0,-0.0119,양품
-0.3455,-0.0146,45.7338,-5733.0,68.0,0.2365,0.1378,0.183,15.99,580.0,5.6345,15.92,1.338,1.9952,0.0211,8.7283,16.91,4.567,1554.0,0.0252,양품
-6.6055,-0.0103,36.715,-5242.25,68.5778,-1.655,0.0464,0.133,15.95,1891.0,6.7536,15.93,1.376,2.0,0.0251,8.7932,20.61,4.585,533.0,0.0038,양품
-0.0191,-0.0132,18.1303,-5336.0,65.9111,-0.0946,0.0458,0.212,15.96,3362.0,5.5926,15.92,1.399,1.993,0.0411,9.0425,17.16,4.92,884.0,0.0003,양품
1.4845,-0.0146,62.3288,-5472.0,69.0667,0.7569,0.1218,0.213,15.77,374.0,5.5519,15.79,0.9649,1.9978,0.0195,8.5288,16.78,4.254,1077.0,0.0174,양품
8.9864,-0.0083,76.8769,-5361.5,63.8444,-0.5204,0.0627,0.201,15.97,443.0,5.9035,15.95,1.447,2.0023,0.1053,8.5232,20.32,4.41,692.0,0.0006,양품
-0.95,-0.0142,61.9718,-6341.25,72.3111,-0.5204,0.0749,0.14,15.89,584.0,6.405,15.91,1.239,1.8945,0.0286,8.4896,19.93,4.392,342.0,0.0024,양품
2.8618,-0.0101,55.377,-6222.5,66.7333,0.3311,0.128,0.116,15.95,682.0,5.9291,15.91,1.04,1.894,0.0236,8.5855,19.27,3.193,627.0,0.0308,양품
-2.0764,-0.0141,33.2449,-6305.25,67.4111,-1.655,0.1157,0.142,15.95,780.0,6.314,15.93,1.376,1.888,0.0162,8.5891,19.72,4.585,572.0,0.0344,양품
3.36,-0.0144,45.8732,-5412.5,67.3667,0.7569,0.0858,0.168,15.77,229.0,5.318,15.79,0.9649,1.9957,0.4686,8.7568,17.27,4.254,1090.0,0.0243,양품
4.0427,-0.0093,69.7051,-5320.5,66.9333,-0.0946,0.0617,0.151,15.96,2059.0,5.6554,15.92,1.399,2.0238,0.031,8.9635,16.89,4.92,197.0,0.0068,양품
2.8618,-0.0129,29.4004,-5304.5,68.8556,-0.5204,0.0972,0.109,15.89,561.0,7.1774,15.91,1.239,2.0155,0.0199,8.3324,20.62,4.392,485.0,0.0251,양품
-1.9909,-0.0112,40.0891,-5387.5,71.5444,0.3311,0.0634,0.125,15.95,363.0,6.0443,15.91,1.04,1.9693,0.08,8.6706,21.07,3.193,368.0,0.0014,양품
0.7655,-0.0089,63.6872,-6300.25,69.7556,-0.5204,0.0519,0.104,15.97,535.0,7.1479,15.95,1.447,1.8685,0.0244,8.5334,25.07,4.41,405.0,0.002,양품
1.9245,-0.0118,54.9102,-5803.0,65.3778,0.2365,0.0483,0.134,15.99,340.0,6.8691,15.92,1.338,1.9852,0.0362,8.5459,23.51,4.567,1115.0,-0.0081,불량
-0.1973,-0.0063,48.9152,-5766.75,66.9444,0.7569,0.0482,0.103,15.77,577.0,5.9963,15.79,0.9649,2.0125,0.0413,8.7662,17.71,4.254,1522.0,-0.0126,양품
-1.9855,-0.015,25.3968,-5329.0,68.1889,0.7569,0.0736,0.114,15.77,418.0,6.085,15.79,0.9649,2.007,0.0152,8.7932,19.23,4.254,987.0,-0.0023,양품
2.4718,-0.0111,37.7104,-5410.0,69.4222,-0.5204,0.0527,0.082,15.97,307.0,4.6869,15.95,1.447,2.0158,0.0194,8.7283,13.06,4.41,1110.0,0.0064,양품
3.7127,0.0013,451.4851,-6180.75,69.9111,-1.655,0.0919,0.116,15.95,523.0,4.4837,15.93,1.376,1.8908,,8.4092,16.26,4.585,647.0,0.0047,양품
-0.66,-0.008,63.8498,-5461.75,66.5,0.7569,0.0673,0.153,15.77,395.0,7.2623,15.79,0.9649,1.995,0.0126,8.9635,24.41,4.254,752.0,-0.0009,양품
-1.0573,-0.012,62.7615,-5055.5,68.9,-0.5204,0.0678,0.155,15.97,602.0,5.9499,15.95,1.447,1.9648,0.0121,8.9635,18.48,4.41,928.0,0.0537,양품
11.2909,-0.0111,39.5062,-5343.0,67.4222,-0.7096,0.0908,0.092,15.91,517.0,5.594,15.9,1.135,2.0192,0.0312,8.7994,16.86,4.062,460.0,-0.0233,불량
-1.9573,-0.0111,55.0169,-5541.75,70.8111,-0.1419,0.0688,0.123,15.98,507.0,6.2807,15.89,0.9649,2.0062,0.0145,8.6706,19.01,3.879,737.0,-0.0106,양품
-0.4482,-0.0062,107.0994,-5782.25,71.4111,-0.1419,0.0693,0.053,15.98,402.0,6.275,15.89,0.9649,1.9682,,8.6706,19.87,3.879,764.0,-0.0134,양품
-3.9318,-0.0111,35.0168,-5254.5,67.3778,0.7569,0.0595,0.103,15.83,498.0,6.7701,15.85,0.9271,1.9937,0.0187,8.5135,17.47,3.23,448.0,-0.0054,양품
-2.3355,-0.009,49.0934,-6208.75,68.9556,0.7569,0.2555,0.116,15.83,673.0,5.5167,15.85,0.9271,1.8852,0.0282,8.5459,18.39,3.23,459.0,-0.0227,양품
-0.2173,-0.0144,29.0909,-5409.25,68.7444,-1.655,0.1007,0.118,15.95,192.0,5.6106,15.93,1.376,2.014,0.1298,8.77,16.49,4.585,1043.0,0.0274,양품
-0.6464,-0.0111,49.6614,-5926.25,66.2556,0.7569,0.0738,0.111,15.83,456.0,5.9938,15.85,0.9271,2.0255,0.0194,8.7812,18.56,3.23,1324.0,0.0124,양품
7.24,-0.0088,87.2521,-5551.75,68.4667,-0.1419,0.11,0.107,15.98,114.0,6.0587,15.89,0.9649,2.0107,0.0175,8.5459,18.67,3.879,761.0,0.0265,양품
-2.8818,-0.0087,59.5136,-5389.75,68.1667,-0.5204,0.0737,0.047,15.89,373.0,6.6169,15.91,1.239,1.9905,0.02,8.8132,20.11,4.392,2585.0,-0.0068,양품
-0.9409,-0.0073,70.8688,-5536.0,68.0,0.7569,0.0502,0.071,15.83,231.0,6.2044,15.85,0.9271,1.9883,0.0236,23.1583,19.48,3.23,509.0,-0.004,양품
2.2855,-0.0062,42.0202,-6257.5,70.2667,1.04,0.0571,0.035,15.66,336.0,6.678,15.65,1.116,2.0055,,8.6706,22.74,4.406,2133.0,0.0016,양품
0.7227,-0.015,37.2712,-6585.75,67.4778,-0.5204,0.0491,0.094,15.89,595.0,5.8915,15.91,1.239,1.8927,0.0378,8.7867,18.55,4.392,408.0,0.015,양품
4.9073,-0.0128,28.18,-5484.0,66.5778,-0.5204,0.1242,0.022,15.97,181.0,4.8511,15.95,1.447,1.977,0.0188,9.7324,15.73,4.41,1124.0,0.0185,양품
2.28,-0.0116,26.8108,-6495.25,67.5778,-0.5204,0.0665,0.101,15.97,604.0,7.8586,15.95,1.447,1.894,0.0478,9.2047,25.74,4.41,496.0,0.0075,양품
0.9518,-0.0071,67.7249,-5353.0,67.9444,-0.1419,0.0592,0.184,15.98,312.0,6.1273,15.89,0.9649,1.9937,0.0174,23.1583,19.44,3.879,820.0,-0.0102,양품
1.2836,-0.012,28.3333,-6279.0,70.6889,-0.5204,0.1331,0.114,15.97,491.0,7.2355,15.95,1.447,1.884,0.0293,9.7836,20.75,4.41,417.0,0.0269,양품
0.7064,-0.0096,43.5233,-6506.5,70.7111,-0.5204,0.0574,0.082,15.89,662.0,7.5293,15.91,1.239,1.8885,0.09,8.7418,22.6,4.392,109.0,-0.011,양품
2.6873,-0.0149,48.4441,-5761.0,68.5556,0.7569,0.0654,0.209,15.83,460.0,5.2869,15.85,0.9271,2.0315,0.2386,8.6005,16.05,3.23,404.0,0.005,양품
15.3073,-0.0109,69.8851,-5518.75,69.5889,-0.5204,0.079,0.208,15.97,782.0,6.1786,15.95,1.447,1.997,0.0178,8.6527,21.32,4.41,436.0,0.0023,불량
7.9755,-0.01,50.1253,-5160.25,68.2667,0.2365,0.0614,0.105,15.99,384.0,6.0237,15.92,1.338,2.0042,0.0309,8.7994,20.4,4.567,1553.0,-0.0117,양품
-0.6591,-0.0022,249.711,-5542.5,71.9556,-0.1419,0.0977,0.122,15.94,304.0,6.3488,15.92,0.8845,1.9823,,8.6427,19.97,2.951,588.0,-0.0116,양품
-2.4609,-0.0092,66.2144,-6484.0,71.6667,-0.1419,0.0623,0.07,15.94,572.0,5.8028,15.92,0.8845,1.882,0.0189,8.6895,18.1,2.951,361.0,-0.0153,양품
1.8173,-0.016,50.7439,-6349.75,67.9889,0.2365,0.1533,0.128,15.99,633.0,6.0042,15.92,1.338,1.8923,0.0205,9.5713,15.87,4.567,361.0,-0.0291,불량
-1.1391,-0.0078,69.12,-5750.0,69.9111,-0.1419,0.0734,0.098,15.94,279.0,5.7855,15.92,0.8845,1.9763,,8.6427,17.57,2.951,596.0,0.0037,양품
-4.1518,-0.0097,73.0077,-5613.5,67.8444,-0.1419,0.0999,0.068,15.94,385.0,5.6536,15.92,0.8845,1.9527,,8.7219,17.26,2.951,252.0,0.0086,양품
-0.6936,-0.0091,55.0206,-5279.5,67.0,-0.1419,0.0621,0.055,15.94,1853.0,5.9975,15.92,0.8845,2.024,0.0152,8.5615,19.44,2.951,223.0,-0.0015,양품
0.1891,-0.0146,42.6117,-6466.0,69.3111,-0.5677,0.0953,0.125,15.99,741.0,4.3233,15.94,1.418,1.884,0.0213,8.659,15.47,5.261,328.0,0.001,양품
2.39,-0.0095,68.7831,-5172.25,68.6444,-0.1419,0.0889,0.113,15.94,418.0,6.3404,15.92,0.8845,2.006,,8.5615,21.43,2.951,601.0,0.0047,양품
-0.9127,-0.009,64.5341,-6447.0,68.6556,-0.1419,0.0487,0.14,15.98,838.0,5.9491,15.89,0.9649,1.8825,0.2107,8.441,17.3,3.879,151.0,-0.0163,양품
0.9409,-0.0078,57.971,-5602.25,65.6889,-0.0946,0.0887,0.021,16.01,356.0,5.7667,15.95,0.946,2.016,0.0165,9.754,17.18,3.446,1154.0,0.009,양품
-2.0555,-0.0091,41.8733,-5640.0,66.1889,-0.0946,0.0714,0.116,16.01,146.0,6.8415,15.95,0.946,1.9795,0.0219,9.0776,20.39,3.446,486.0,0.0024,양품
-3.1455,-0.0104,35.6627,-6470.75,67.5667,-0.0946,0.1001,0.107,16.04,747.0,6.7714,16.0,0.9176,1.8685,,8.5779,20.59,3.102,735.0,0.0107,양품
1.5445,-0.01,38.143,-6545.0,70.2778,-0.2365,0.1201,0.093,15.74,414.0,6.3195,15.71,1.295,1.9053,0.0209,8.7219,17.71,4.332,444.0,0.0075,양품
1.4373,-0.0088,79.8859,-5277.25,67.5333,-0.0946,0.0863,0.149,16.04,504.0,5.7578,16.0,0.9176,1.9743,0.0154,8.7812,16.63,3.102,506.0,-0.0024,양품
-6.0445,-0.0082,48.5584,-6474.25,63.1889,-0.0946,0.0503,0.109,16.01,722.0,5.4591,15.95,0.946,1.8782,0.0494,9.0776,17.58,3.446,497.0,0.0105,양품
1.3791,-0.0101,36.6791,-6238.25,69.7667,-0.0946,0.2677,0.126,16.04,797.0,5.5712,16.0,0.9176,1.889,0.4289,8.5334,17.35,3.102,512.0,0.0165,양품
-0.9618,-0.0059,70.7368,-6283.75,68.0556,-0.0946,0.0656,0.107,16.04,631.0,6.1471,16.0,0.9176,1.882,,8.5891,15.49,3.102,394.0,0.0015,양품
1.6073,-0.011,43.7856,-5422.0,69.1333,-0.0946,0.0773,0.032,16.04,466.0,6.1799,16.0,0.9176,1.9783,0.1811,8.7219,17.62,3.102,1123.0,0.006,양품
-2.5727,-0.0084,47.7612,-6286.75,67.2556,-0.0946,0.0769,0.131,16.04,607.0,5.8506,16.0,0.9176,1.8782,0.0131,23.1583,16.9,3.102,631.0,0.0173,양품
3.3918,-0.0104,28.0193,-6590.75,67.3778,0.615,0.0707,0.135,15.97,765.0,5.1635,15.98,0.9649,1.8803,,8.7696,17.77,3.511,441.0,0.0051,양품
-1.3773,-0.0102,45.9096,-6386.75,67.2667,-0.2365,0.1083,0.064,15.74,341.0,5.8336,15.71,1.295,1.867,,9.0425,18.82,4.332,540.0,0.0257,양품
2.0336,-0.0098,32.57,-5520.25,69.8889,0.615,0.1038,0.075,15.97,251.0,5.78,15.98,0.9649,1.995,0.0247,8.5615,19.42,3.511,650.0,-0.0304,양품
1.5755,-0.0067,129.0807,-5529.25,66.6778,-0.4258,0.0843,0.086,16.02,120.0,5.8708,15.96,0.9554,2.0202,0.0191,9.0121,18.69,3.099,439.0,0.032,양품
2.5336,-0.0113,41.6851,-6454.5,67.8111,0.615,0.1127,0.132,15.97,617.0,5.6773,15.98,0.9649,1.8885,0.0135,8.77,18.73,3.511,453.0,-0.0086,양품
-1.7327,-0.0088,70.4545,-5566.5,66.4444,0.0,0.0696,0.1,16.02,290.0,5.9265,15.96,1.068,1.98,,8.7662,17.39,3.267,1167.0,0.038,양품
-5.1655,-0.011,47.3804,-6374.5,69.4778,0.0,0.0945,0.083,15.98,648.0,5.957,15.97,0.9554,1.8952,0.0226,8.8384,15.89,3.673,585.0,0.0028,양품
-5.0027,-0.0092,53.406,-6381.5,67.6444,0.615,0.1167,0.116,15.97,762.0,6.2772,15.98,0.9649,1.8878,0.0288,8.5459,17.61,3.511,284.0,0.009,양품
-1.0082,-0.008,67.9245,-6630.25,68.8778,0.0,0.0668,0.116,16.02,607.0,6.0708,15.96,1.068,1.8798,0.0444,8.7662,19.8,3.267,437.0,0.0004,양품
2.0591,-0.0097,39.3273,-5349.25,69.2222,0.1892,0.0529,0.102,15.67,494.0,5.6631,15.68,1.48,2.001,0.0191,8.7812,17.68,4.997,858.0,0.0078,양품
-0.17,-0.0086,77.193,-4557.0,69.1222,0.0,0.0515,0.118,16.02,367.0,5.723,15.96,1.068,2.0148,,8.77,19.16,3.267,2890.0,0.0005,양품
-1.8791,-0.0089,52.8833,-6301.75,69.8,0.0,0.1222,0.126,16.02,635.0,5.6399,15.96,1.068,1.8873,0.2123,8.5891,18.06,3.267,377.0,0.0019,양품
53.6818,-0.0018,217.1429,-6405.75,68.6778,0.0473,0.0972,0.133,15.99,649.0,6.09,15.91,1.021,1.888,,23.1583,21.87,3.927,465.0,-0.0019,불량
2.1145,-0.0111,58.4927,-5438.5,67.4778,0.0,0.0874,0.082,16.02,507.0,6.1786,15.96,1.068,1.999,0.0324,8.5788,18.98,3.267,770.0,0.0109,양품
-0.9918,-0.0086,47.4674,-6316.75,69.4111,0.0,0.0958,0.101,16.02,504.0,5.7143,15.96,1.068,1.8915,,8.8384,18.39,3.267,888.0,0.0024,양품
-0.8045,-0.0118,55.1432,-6190.0,67.9111,0.0473,0.1067,0.135,15.97,675.0,6.1287,15.96,0.9602,1.8888,0.0175,8.5855,19.26,3.438,522.0,0.0106,양품
0.5791,-0.0092,32.6975,-6449.75,68.1889,0.0,0.0837,0.07,15.98,636.0,5.8077,15.97,0.9554,1.8847,,8.3324,22.81,3.673,521.0,0.0108,양품
-4.8145,-0.0096,68.0628,-5989.75,69.0222,0.0473,0.0744,0.08,15.97,360.0,5.4046,15.96,0.9602,2.0175,,8.7932,16.24,3.438,2413.0,0.0194,양품
-0.0964,-0.0089,61.8847,-6392.75,68.3333,0.0473,0.1344,0.073,15.97,722.0,6.354,15.96,0.9602,1.8953,,8.5779,18.34,3.438,349.0,-0.0111,양품
0.34,-0.013,54.6154,-5416.0,68.7333,-0.9461,0.0483,0.115,15.95,506.0,5.2238,15.96,0.9554,2.0103,0.0153,8.8043,17.13,3.523,1245.0,0.0135,양품
1.5127,-0.0096,40.4669,-6447.25,66.2778,0.0473,0.0842,0.166,15.97,783.0,6.4961,15.96,0.9602,1.8693,,8.5779,20.93,3.438,564.0,0.0229,양품
-19.9927,-0.0095,58.9474,-5362.75,66.7556,0.0,0.1,0.111,15.98,527.0,5.4082,15.97,0.9554,1.9795,0.0149,9.0121,17.57,3.673,263.0,0.0083,양품
0.0855,-0.0071,77.6014,-6411.5,64.1,-0.9461,0.0793,0.119,15.95,588.0,6.0653,15.96,0.9554,1.8828,,9.2016,16.63,3.523,419.0,0.0022,양품
3.65,-0.01,46.2312,-5936.0,68.4111,0.0,0.084,0.08,15.98,389.0,5.7741,15.97,0.9554,2.0005,0.019,9.0121,18.85,3.673,2029.0,0.0215,양품
5.1,-0.0097,28.7179,-6415.25,68.5444,0.0473,0.0846,0.122,15.97,749.0,6.7454,15.96,0.9602,1.8885,,8.5687,21.24,3.438,348.0,-0.0011,양품
2.4673,-0.0083,53.092,-5597.5,69.5222,1.939,0.086,0.033,15.93,448.0,5.4168,15.91,0.9791,2.0088,,8.7283,18.3,3.529,918.0,-0.0045,양품
-2.6673,-0.0109,65.9039,-5280.25,66.9,0.2365,0.0879,0.126,15.95,407.0,5.6513,15.94,0.9602,1.992,0.0238,8.7812,17.58,3.208,458.0,0.0056,양품
3.8,-0.009,46.473,-6347.0,69.2667,-0.9461,0.074,0.153,15.95,607.0,5.8848,15.96,0.9554,1.8808,0.0167,8.6005,19.21,3.523,638.0,-0.004,양품
0.3418,-0.0136,33.0579,-6407.75,67.2111,0.0473,0.0642,0.064,15.97,390.0,5.6284,15.96,0.9602,1.9023,0.0242,9.4257,16.99,3.438,360.0,0.0166,양품
