sensor_060,sensor_104,sensor_511,sensor_022,sensor_029,sensor_130,sensor_211,sensor_164,sensor_125,sensor_161,sensor_317,sensor_122,sensor_126,sensor_027,sensor_248,sensor_034,sensor_181,sensor_123,sensor_160,sensor_080,sensor_131,sensor_065,sensor_023,sensor_015,sensor_115,sensor_134,sensor_552,sensor_057,sensor_201,sensor_461,sensor_064,sensor_059,sensor_077,sensor_184,sensor_469,sensor_127,sensor_512,sensor_066,sensor_551,sensor_091,sensor_039,sensor_167,sensor_033,sensor_069,sensor_574,sensor_041,sensor_544,sensor_543,sensor_032,sensor_563,result
1.1173,-0.0054,150.8046,-5485.0,62.8778,0.0482,0.1086,0.155,15.8,470.0,5.8851,15.76,1.459,1.9552,0.0262,9.0998,17.95,4.66,616.0,0.0183,0.6955,38.8827,2558.75,7.1587,0.0,992.5579,0.88,0.9334,15.31,31.8262,28.9673,4.7172,-0.0668,37.916,995.2807,2.727,0.0,49.2895,22.83,10206.58,88.24,3.1,85.7375,149.6636,0.2269,13.77,0.0078,0.1096,3.2279,,양품
8.3918,-0.0058,68.6695,-5394.0,67.7333,-0.0946,0.0388,0.184,15.74,558.0,5.9989,15.73,0.8798,1.993,0.0454,8.5155,20.36,2.948,912.0,-0.0021,0.8487,31.6082,2773.25,4.2628,0.0,1001.8904,,0.9359,29.05,63.135,14.5664,4.5579,-0.0554,35.503,103.9109,2.935,0.0,39.8602,,8560.3601,87.1407,2.3,85.597,143.0145,0.3639,78.67,0.0078,0.1096,3.4007,263.254,양품
-15.5318,-0.0039,167.2026,-5490.0,63.9889,0.1892,0.0435,0.16,15.71,404.0,5.7133,15.72,1.314,1.9723,,8.8945,15.71,4.518,794.0,-0.0243,0.6489,35.5318,2602.25,10.1975,0.0,1007.1389,,0.9308,9.17,11.7767,29.7382,4.7162,-0.0013,21.712,64.9634,2.684,0.0,42.2686,,9046.94,88.2894,3.6,83.8465,151.7173,0.333,74.84,0.0078,0.1096,3.3279,,양품
9.6564,-0.0072,37.5,-6886.25,62.6778,0.7096,0.096,0.108,15.8,860.0,6.1242,15.72,1.087,1.8895,0.0701,9.219,18.52,2.831,1736.0,0.0239,0.806,30.3436,3116.75,3.0095,0.0,1009.3044,1.53,0.9354,26.4,64.707,15.2927,4.671,-0.0331,34.181,30.8605,2.742,864.8649,39.4515,23.33,9027.0001,86.336,3.2,86.3416,142.0391,0.2502,77.9,0.0078,0.1096,4.6729,,양품
13.7,-0.0065,68.0851,-5487.0,69.9,0.1892,0.097,0.126,15.88,706.0,7.0901,15.84,1.753,2.0057,0.087,8.5218,19.47,4.467,466.0,0.008,0.6926,26.3,2734.0,4.0633,0.0,1012.5756,0.91,0.9293,12.36,42.2361,7.8629,4.482,-0.0575,33.98,38.0291,2.573,0.0,30.7798,12.06,9301.6298,87.0459,1.3,84.3232,144.2791,0.2467,78.42,0.0078,0.1096,3.3081,,양품
6.5191,-0.0055,70.7483,-6368.75,67.5667,-0.1892,0.0781,0.112,15.93,769.0,5.1286,15.82,1.39,1.8878,,8.828,16.93,4.782,220.0,0.0217,0.6492,13.4809,3129.0,14.0538,0.0,1012.0811,,0.9363,14.46,24.2197,12.7346,4.6826,0.0205,28.722,45.7119,2.48,0.0,20.1394,,8967.6602,87.0137,3.4,86.4863,147.1536,0.2182,77.17,0.0078,0.1096,4.6518,251.164,양품
5.3118,-0.0051,68.6275,-5619.5,67.4222,-0.1892,0.0675,0.197,15.93,608.0,5.145,15.82,1.39,2.0068,,9.2281,16.75,4.782,754.0,-0.0096,0.6492,14.6882,2865.5,13.4022,0.0,1012.0811,1.22,0.9359,16.08,32.8749,10.2716,4.6694,0.0125,31.735,51.3948,2.48,0.0,18.8275,12.16,8716.3799,86.9417,1.9,84.1154,143.2855,0.1936,16.36,0.0078,0.1096,3.417,251.342,양품
7.7745,-0.0047,106.383,-6329.25,64.0333,-0.1892,0.0875,0.105,15.93,738.0,5.3347,15.82,1.39,1.8982,0.1628,9.2655,16.84,4.782,325.0,0.0387,0.6492,32.2255,3108.5,8.0805,0.0,1012.0811,0.47,0.9359,19.7,40.7589,17.3355,4.5579,-0.0672,35.752,72.9303,2.48,408.5106,39.9106,24.68,9214.3999,86.4804,2.0,85.5455,143.3464,0.2146,11.52,0.0078,0.1096,4.6743,265.704,양품
23.9018,-0.0075,106.136,-5466.5,69.3778,0.0,0.0934,0.121,15.91,144.0,7.5297,15.88,0.8987,2.02,0.1864,8.8287,23.27,3.024,1161.0,0.0195,0.8123,16.0982,2672.5,6.8777,0.0,1014.2044,1.99,0.9315,13.05,47.975,6.8205,4.5504,-0.0307,27.367,45.143,2.736,0.0,20.7358,18.87,8827.4899,87.0337,2.8,86.4478,145.2736,0.3027,78.11,0.0078,0.1096,3.4534,,양품
-0.3327,-0.0035,103.5971,-5561.75,66.5778,0.0946,0.0827,0.09,15.87,263.0,5.1327,15.9,0.8514,2.0177,,8.8513,17.5,2.923,674.0,-0.0092,0.8115,20.3327,2724.25,4.083,0.0,1013.8456,0.77,0.9367,19.01,41.2434,12.69,4.7069,0.041,32.149,0.0,2.851,475.0,25.0247,14.38,9431.8,87.0205,1.6,86.3857,149.8509,0.2218,76.23,0.0078,0.1096,3.4913,263.484,양품
20.7782,-0.0067,81.6327,-5440.75,69.6111,0.0,0.0939,0.157,15.91,344.0,6.0295,15.88,0.8987,2.0075,0.0312,8.5218,20.08,3.024,1244.0,0.0208,0.8123,19.2218,2734.0,13.6157,0.0,1014.2044,0.73,0.9293,21.35,29.9884,11.2793,4.482,-0.0491,30.951,41.0046,2.736,640.0,26.2905,16.95,8691.92,87.0459,2.1,84.3232,143.0082,0.4433,78.42,0.0078,0.1096,3.3091,268.766,양품
24.26,-0.0039,125.2396,-5426.75,67.6556,0.3784,0.0498,0.117,15.91,1939.0,6.0407,15.88,0.894,1.9875,0.0333,8.5218,17.56,2.969,799.0,-0.0041,0.8269,15.74,3463.75,12.7494,0.0,1016.5611,0.9,0.9293,13.38,26.4714,7.5146,4.482,-0.0042,33.119,29.7609,2.811,0.0,18.2764,10.86,8630.1,87.0459,1.7,84.3232,147.0227,0.4074,78.42,0.0078,0.1096,3.3174,,양품
6.7073,-0.0053,90.9953,-5635.5,66.2556,0.0946,0.0888,0.127,15.87,611.0,5.4263,15.9,0.8514,2.0032,,8.5266,17.47,2.923,486.0,0.0094,0.8115,13.2927,2734.0,5.2595,0.0,1013.8456,0.75,0.9363,12.93,12.0121,10.9753,4.6826,0.0428,30.127,46.0694,2.851,975.0,19.3876,9.26,9393.0299,86.924,2.3,84.8399,149.3382,0.2813,78.1,0.0078,0.1096,3.2984,267.658,양품
29.7264,-0.0052,65.3846,-5794.25,68.0,0.0,0.109,0.132,15.91,836.0,6.1614,15.88,0.8987,1.9885,0.0322,9.7484,21.26,3.024,163.0,0.0371,0.8123,10.2736,2844.0,9.3836,0.0,1014.2044,0.99,0.9348,11.3,35.9256,5.1368,4.6276,-0.0269,31.473,13.4897,2.736,857.1429,13.7158,12.33,8505.6201,87.0605,2.2,85.564,143.8236,0.2666,63.86,0.0078,0.1096,3.4343,,양품
11.4855,-0.0067,62.3377,-5972.75,68.8111,0.5677,0.084,0.154,15.96,390.0,6.2639,15.94,1.187,1.9815,0.1383,8.5155,19.36,2.992,920.0,0.0098,0.838,28.5145,2842.0,7.3072,0.0,1012.1633,0.48,0.9348,14.44,60.3473,13.8864,4.6276,-0.0185,31.674,23.4209,2.813,0.0,36.4489,14.55,8666.16,87.1407,2.4,85.597,152.2882,0.1733,78.67,0.0078,0.1096,3.3313,,양품
28.3127,-0.0037,175.3425,-5550.75,69.9222,0.5677,0.1123,0.097,15.96,220.0,5.9969,15.94,1.187,1.9537,0.0338,8.8287,17.92,2.992,370.0,-0.0099,0.838,11.6873,2757.75,10.8725,0.0,1012.1633,1.08,0.9337,17.86,38.1138,8.0949,4.615,-0.0433,33.32,19.4259,2.813,0.0,14.9671,15.44,8614.2999,87.0337,2.5,86.4478,141.9718,0.3119,78.11,0.0078,0.1096,3.4613,,양품
13.7255,-0.0056,92.6503,-5503.5,66.1222,0.5677,0.0947,0.212,15.96,213.0,4.6523,15.94,1.187,1.9972,0.2234,8.6324,15.91,2.992,203.0,0.0399,0.838,26.2745,2582.5,7.4024,0.0,1012.1633,0.56,0.9331,18.1,40.9473,21.5991,4.5634,-0.0207,29.824,45.463,2.813,0.0,35.0597,19.4,9295.5601,87.0354,2.5,85.0856,147.1491,0.2863,76.99,0.0078,0.1096,3.3496,,양품
18.8673,-0.0066,37.594,-6345.75,66.2778,0.5677,0.1168,0.135,15.96,626.0,6.6952,15.94,1.187,1.8895,0.0503,9.5642,20.24,2.992,243.0,0.0144,0.838,21.1327,2978.75,6.4351,0.0,1012.1633,0.69,0.9315,15.71,27.1372,11.9646,4.5504,-0.0443,33.045,38.5853,2.813,0.0,26.8975,22.28,8739.0301,86.4047,4.1,86.3239,145.2027,0.263,74.48,0.0078,0.1096,4.6686,264.984,양품
5.5782,-0.0048,75.5906,-6434.75,70.5333,0.5677,0.1087,0.1,15.96,607.0,6.0111,15.94,1.187,1.9065,0.2104,8.6406,17.71,2.992,450.0,0.064,0.838,14.4218,2976.0,7.0078,0.0,1012.1633,0.65,0.9282,18.89,57.9838,16.9545,4.7536,-0.0324,31.728,74.0385,2.813,0.0,21.4764,16.83,8346.5001,86.6776,3.4,85.0841,145.3318,0.5263,77.83,0.0078,0.1096,4.7149,253.376,양품
25.5282,-0.0067,65.3061,-6511.5,70.9778,0.0,0.0968,0.13,15.91,779.0,5.0178,15.88,0.8987,1.8875,0.0801,9.3998,14.94,3.024,438.0,0.0009,0.8123,14.4718,3124.0,14.1879,0.0,1014.2044,1.45,0.9348,17.67,58.449,10.2433,4.6276,-0.0457,31.869,24.6786,2.736,0.0,18.5633,11.72,8037.17,87.2029,3.9,85.482,140.7909,0.2756,65.12,0.0078,0.1096,4.626,261.892,불량
5.9945,-0.0002,0.0,-6403.75,68.1778,1.608,0.0733,0.15,15.83,731.0,6.5219,15.82,1.035,1.8988,,8.8513,19.62,2.942,419.0,0.0123,0.7987,14.0055,3140.75,9.7333,0.0,1005.6244,1.39,0.9378,11.93,39.0141,8.3309,4.6615,-0.0059,31.086,156.3088,2.803,528.8136,16.1776,14.08,8989.4,87.0205,1.9,86.3857,145.9936,0.1435,76.23,0.0078,0.1096,4.6163,247.87,양품
2.7764,-0.0007,0.0,-5407.75,68.3222,1.608,0.0712,0.132,15.83,370.0,6.4494,15.82,1.035,2.0082,,8.5266,22.1,2.942,547.0,0.0027,0.7987,17.2236,2579.5,7.661,0.0,1005.6244,1.39,0.9363,14.19,28.7555,15.03,4.6826,0.0226,28.99,118.1401,2.803,988.2353,24.1247,12.74,9473.2602,86.924,2.1,84.8399,145.2455,0.1936,78.1,0.0078,0.1096,3.3731,265.548,양품
2.6173,-0.0054,68.8372,-5617.5,69.2,1.608,0.0695,0.109,15.83,444.0,5.068,15.82,1.035,1.995,,8.8513,16.53,2.942,411.0,0.0395,0.7987,17.3827,2736.0,5.1309,0.0,1005.6244,0.88,0.9367,17.96,43.8843,10.1573,4.7069,0.0499,32.457,226.1896,2.803,0.0,21.7381,18.51,8971.8201,87.0205,1.8,86.3857,146.27,0.2055,76.23,0.0078,0.1096,3.3761,264.592,양품
20.8336,-0.0048,98.9474,-6057.25,69.0667,0.5677,0.0794,0.228,15.96,606.0,5.3134,15.94,1.187,1.9655,0.0769,8.5218,18.26,2.992,2017.0,0.0385,0.838,19.1664,2609.0,6.8695,0.0,1012.1633,0.57,0.9315,14.54,26.1531,13.8522,4.5504,-0.0241,32.019,24.8636,2.813,0.0,27.9009,24.0,8745.81,87.0459,1.3,84.3232,141.6909,0.2225,78.42,0.0078,0.1096,3.4074,,불량
27.3,-0.0059,111.3924,-6448.0,61.7222,0.7569,0.0357,0.125,15.83,732.0,5.4985,15.77,0.9744,1.8935,0.0555,9.3998,16.3,2.632,420.0,-0.0086,0.823,12.7,3159.25,12.3751,0.0,1011.6333,0.9,0.9341,13.75,21.2653,4.3998,4.5794,-0.0282,31.191,20.2564,2.758,597.0149,19.1593,19.11,8519.59,87.2029,4.3,85.482,147.5091,0.544,65.12,0.0078,0.1096,4.6459,,양품
5.4191,-0.0092,44.3243,-6508.5,70.9556,0.7569,0.0992,0.117,15.83,718.0,6.3502,15.77,0.9744,1.8973,0.0377,8.6406,20.02,2.632,219.0,-0.0001,0.823,14.5809,2988.5,8.2955,0.0,1011.6333,0.65,0.9282,19.56,55.4275,17.0436,4.7536,-0.0548,32.301,105.3682,2.758,883.3333,21.3926,18.84,8943.67,86.6776,2.1,85.0841,145.1,0.26,77.83,0.0078,0.1096,4.6488,247.764,양품
5.9136,-0.0087,57.4713,-5771.25,67.6667,0.7569,0.1151,0.095,15.83,442.0,6.8395,15.77,0.9744,1.986,0.0294,9.2281,21.98,2.632,2256.0,-0.0041,0.823,14.0864,2497.25,7.9176,0.0,1011.6333,1.63,0.9282,20.1,37.7627,16.2737,4.7536,-0.0522,32.004,95.0346,2.758,0.0,21.0896,15.6,8375.0199,86.9417,2.4,84.1154,144.8555,0.3764,16.36,0.0078,0.1096,3.4569,267.984,양품
5.3782,-0.0095,34.7826,-6401.75,70.0444,0.7569,0.1105,0.151,15.83,906.0,6.272,15.77,0.9744,1.896,0.1008,8.6406,17.52,2.632,311.0,0.0096,0.823,14.6218,2910.25,7.6963,0.0,1011.6333,,0.9282,16.19,58.2153,16.7854,4.7536,-0.009,31.439,98.7323,2.758,0.0,21.6961,,8570.25,86.6776,3.4,85.0841,145.0209,0.2041,77.83,0.0078,0.1096,4.6829,251.098,양품
-11.2309,-0.0086,87.2093,-5076.25,62.5111,0.7569,0.0898,0.097,15.83,3785.0,5.2961,15.77,0.9744,1.984,0.1418,9.2171,15.22,2.632,738.0,-0.0009,0.823,31.2309,3500.75,8.6333,0.0,1011.6333,1.02,0.9257,20.72,35.3304,15.0091,4.6326,-0.0344,18.629,81.2935,2.758,0.0,39.0971,12.15,8594.8001,86.2908,2.2,85.9034,144.2436,0.3933,14.26,0.0078,0.1096,3.5448,,양품
-1.8473,-0.0049,108.9974,-5518.0,67.2333,0.0,0.0816,0.139,15.83,251.0,6.1053,15.79,1.002,2.0115,0.0446,8.7879,18.09,2.778,578.0,0.0354,0.8187,41.8473,2584.75,6.1833,0.0,1012.0556,1.39,0.9341,21.94,17.4387,21.3618,4.5794,-0.0179,30.235,257.1358,2.798,921.2121,52.5657,17.91,8322.5299,86.7106,2.1,86.106,148.4718,0.3237,76.05,0.0078,0.1096,3.5066,264.774,양품
25.43,-0.0067,46.1825,-6308.5,68.9,0.0,0.0591,0.102,15.83,680.0,5.6444,15.79,1.002,1.893,0.0878,8.8287,17.45,2.778,484.0,0.0132,0.8187,14.57,3139.5,10.1,0.0,1012.0556,0.72,0.9293,10.09,17.2187,9.5036,4.482,-0.029,30.19,29.886,2.798,800.0,18.3175,10.11,8997.22,87.0337,1.7,86.4478,139.2282,0.4943,78.11,0.0078,0.1096,4.6929,,양품
15.4555,-0.0067,52.4345,-6153.5,67.9667,0.7569,0.0534,0.221,15.83,147.0,5.8376,15.77,0.9744,2.0038,0.0447,8.5155,20.0,2.632,1994.0,0.0011,0.823,24.5445,2681.0,12.4201,0.0,1011.6333,0.95,0.9354,20.3,66.8178,15.2427,4.671,-0.0165,31.435,45.162,2.758,0.0,33.2277,20.78,8803.1401,87.1407,2.5,85.597,149.3373,0.2093,78.67,0.0078,0.1096,3.4203,,양품
0.7582,-0.0091,61.3699,-5511.75,61.5778,0.7569,0.0917,0.241,15.83,267.0,5.6836,15.77,0.9744,1.9835,0.0413,9.219,18.65,2.632,958.0,0.0147,0.823,19.2418,2740.25,7.7634,0.0,1011.6333,0.38,0.9266,13.27,28.5663,17.7409,4.6391,-0.0411,16.048,957.554,2.758,0.0,28.0488,22.96,8340.3199,86.336,1.3,86.3416,143.9836,0.5791,77.9,0.0078,0.1096,3.407,249.378,불량
-12.0473,-0.0055,99.5475,-6417.25,65.1333,0.0,0.0645,0.126,15.83,720.0,8.8849,15.79,1.002,1.894,,8.5177,25.49,2.778,592.0,0.0351,0.8187,32.0473,3113.25,7.6365,0.0,1012.0556,0.78,0.9331,20.55,38.511,9.4168,4.5634,0.0313,30.084,91.556,2.798,927.2727,38.5498,13.6,8473.6401,87.0024,1.5,84.7297,153.3655,0.1599,77.14,0.0078,0.1096,4.6756,264.158,양품
-10.2673,-0.0052,57.4163,-6483.25,67.5889,0.0,0.076,0.108,15.83,813.0,7.7594,15.79,1.002,1.8878,,8.5177,27.08,2.778,455.0,0.0107,0.8187,30.2673,3072.0,5.8573,0.0,1012.0556,0.38,0.9331,24.46,49.2352,12.8882,4.5634,0.0334,32.2191,94.5723,2.798,0.0,35.9269,8.64,9213.1399,87.0024,1.5,84.7297,157.8482,0.1023,77.14,0.0078,0.1096,4.6739,264.272,양품
1.1591,-0.0099,56.6372,-6480.25,63.9222,-0.2838,0.0825,0.098,15.82,461.0,5.1284,15.84,1.092,1.8758,0.1884,9.2171,17.9,4.036,497.0,-0.0079,0.758,18.8409,3079.5,11.8878,0.0,1003.854,2.1,0.9368,23.89,17.2456,14.6254,4.6924,-0.0576,31.642,362.3529,2.544,0.0,26.7301,21.3,8835.5701,86.2908,3.4,85.9034,145.9891,0.1564,14.26,0.0078,0.1096,4.645,248.124,양품
-11.8245,-0.0083,49.1018,-5426.25,62.9889,-0.2838,0.0904,0.195,15.82,556.0,4.6801,15.84,1.092,2.004,0.0817,9.2171,15.0,4.036,1197.0,-0.008,0.758,31.8245,2771.75,11.9209,0.0,1003.854,,0.9257,18.75,38.3329,19.3763,4.6326,-0.0683,22.511,87.8681,2.544,0.0,39.6487,,8402.5,86.2908,3.1,85.9034,143.0591,0.2034,14.26,0.0078,0.1096,3.5116,,불량
8.4236,-0.0042,132.5301,-5505.5,67.2222,1.608,0.101,0.112,15.83,227.0,5.5239,15.82,1.035,1.9985,0.0402,8.6013,18.57,2.942,320.0,0.0574,0.7987,31.5764,2718.5,6.0494,0.0,1005.6244,1.42,0.9337,20.94,17.2236,26.3554,4.5304,-0.0332,30.598,171.5411,2.803,0.0,40.0125,19.06,8074.26,86.9247,1.8,84.9715,148.7273,0.2085,76.97,0.0078,0.1096,3.511,262.592,불량
18.6045,-0.0061,73.6196,-5584.5,65.8222,0.0,0.0649,0.058,15.73,355.0,5.3069,15.75,1.04,1.9885,0.024,8.6013,18.02,2.943,814.0,0.0025,0.799,21.3955,2753.25,6.1263,0.0,1012.4722,0.92,0.9337,21.25,19.2374,16.91,4.5304,-0.0064,29.408,26.1226,2.858,847.0588,31.416,22.26,8628.13,86.9247,1.9,84.9715,147.56,0.2223,76.97,0.0078,0.1096,3.4481,265.068,양품
8.9764,-0.0035,129.4964,-6375.0,66.8556,0.0,0.137,0.113,15.91,675.0,5.8925,15.88,0.8987,1.893,0.0439,8.6013,20.13,3.024,507.0,0.0561,0.8123,31.0236,3078.25,11.4256,0.0,1014.2044,,0.9337,22.33,38.1418,25.2836,4.5304,-0.0356,29.315,126.3318,2.736,0.0,39.7661,,8914.8399,86.9247,2.8,84.9715,150.8536,0.3228,76.97,0.0078,0.1096,4.6521,261.302,불량
0.7218,-0.0103,56.1743,-5465.0,63.4889,-0.5677,0.0841,0.087,15.9,130.0,5.5683,15.84,1.172,2.033,0.0443,9.2171,18.0,4.434,1084.0,0.0201,0.7025,19.2782,2681.0,5.0594,0.0,1005.6298,1.1,0.9364,19.07,40.9542,11.0918,4.6771,0.0181,31.306,793.8287,2.618,741.4634,23.4212,18.21,8846.3501,86.2908,2.7,85.9034,143.9882,0.3004,14.26,0.0078,0.1096,3.4767,268.656,양품
-1.42,-0.0013,400.0,-4970.75,67.7111,0.0,0.038,0.101,15.88,364.0,6.2946,15.85,1.097,1.9963,,9.2281,21.94,3.997,3042.0,0.0108,0.7021,21.42,2714.75,7.4172,0.0,1002.4991,1.57,0.9378,15.94,42.1366,8.9208,4.6615,0.0027,32.544,450.0,2.956,450.0,27.1504,26.21,8799.9801,86.9417,1.9,84.1154,147.4409,0.1435,16.36,0.0078,0.1096,3.4052,247.11,불량
9.2082,-0.0042,149.1124,-5181.5,65.6778,0.7569,0.1257,0.087,15.83,835.0,7.1479,15.77,0.9744,2.0023,0.0907,8.6013,19.66,2.632,1022.0,0.057,0.823,30.7918,3042.0,11.2227,0.0,1011.6333,1.06,0.9335,23.37,62.9386,19.5491,4.5996,-0.0227,33.646,96.436,2.758,0.0,36.9278,20.17,8747.37,86.9247,1.6,84.9715,147.7482,0.2636,76.97,0.0078,0.1096,3.413,265.1,불량
12.1609,-0.007,60.1073,-6351.5,68.8222,0.0,0.0908,0.113,15.73,571.0,5.7847,15.75,1.04,1.8893,0.0653,8.6013,19.95,2.943,310.0,0.0471,0.799,27.8391,3039.75,10.9579,0.0,1012.4722,0.92,0.9337,16.78,27.4893,18.8173,4.5304,-0.0259,30.7451,34.1257,2.858,685.7143,37.9497,16.6,8814.2,86.9247,2.0,84.9715,144.45,0.2545,76.97,0.0078,0.1096,4.639,263.026,양품
8.5273,-0.0078,37.299,-5230.25,69.4333,0.0,0.0858,0.096,15.83,433.0,5.9026,15.79,1.002,1.988,0.0302,8.8287,20.74,2.778,1395.0,0.0234,0.8187,31.4727,2693.75,4.5468,0.0,1012.0556,0.92,0.9331,19.51,39.3809,22.3637,4.5634,-0.03,31.177,75.4051,2.798,0.0,39.0387,13.46,9262.3499,87.0337,2.2,86.4478,146.0127,0.1619,78.11,0.0078,0.1096,3.4202,262.466,불량
17.1745,-0.0066,46.7043,-6393.25,67.9,0.0,0.1368,0.142,15.83,558.0,5.081,15.79,1.002,1.8902,0.0776,8.5788,15.75,2.778,504.0,0.0199,0.8187,22.8255,3051.0,9.1952,0.0,1012.0556,0.63,0.9354,25.46,78.3719,17.8636,4.671,-0.0344,31.687,25.8522,2.798,675.5556,31.0321,14.47,8901.2899,86.8039,3.1,85.4451,147.8209,0.1799,76.55,0.0078,0.1096,4.6342,265.916,불량
5.7855,-0.0072,56.9444,-5367.75,69.6778,-0.2838,0.0704,0.066,15.82,242.0,6.8729,15.84,1.092,1.9832,0.0203,8.536,21.54,4.036,922.0,0.0184,0.758,14.2145,2609.5,11.5007,0.0,1003.854,1.31,0.9282,22.45,75.0239,14.9737,4.7536,-0.0581,34.815,137.2407,2.544,839.0244,21.1888,16.15,7930.09,86.7687,1.9,85.5361,147.7773,0.1243,36.03,0.0078,0.1096,3.3347,,양품
14.4382,-0.0091,73.5254,-6356.0,66.2778,-0.4258,0.066,0.115,15.9,649.0,5.2764,15.82,1.191,1.8805,0.2005,8.5952,16.76,4.387,750.0,-0.0268,0.7423,25.5618,3058.5,12.5732,0.0,1004.895,,0.9271,17.46,33.8592,15.9709,4.6195,-0.0512,20.184,48.8981,2.575,0.0,32.4142,,9276.4399,86.7997,2.5,85.3625,149.0873,0.4071,14.0,0.0078,0.1096,4.6613,267.928,양품
11.6964,-0.0034,143.2836,-5175.5,69.8333,-0.5677,0.1078,0.104,15.9,332.0,6.0657,15.84,1.172,1.9988,0.0225,8.6527,18.39,4.434,507.0,0.0127,0.7025,28.3036,2517.0,11.3532,0.0,1005.6298,1.57,0.9353,14.8,67.0224,18.8891,4.6644,-0.0546,32.658,40.0979,2.618,354.6392,32.0454,10.63,9173.3499,86.9642,2.3,86.4465,152.7555,0.3949,77.24,0.0078,0.1096,3.498,,양품
18.0545,-0.0013,439.2157,-4992.0,69.7889,-0.5677,0.0503,0.147,15.9,3418.0,5.2245,15.84,1.172,1.999,0.0435,8.6829,19.09,4.434,1280.0,0.01,0.7025,21.9455,3445.0,8.9373,0.0,1005.6298,,0.9369,17.62,54.9977,12.9954,4.6725,-0.0181,30.587,24.5921,2.618,0.0,25.0574,,8923.91,86.9236,2.9,87.4809,154.9491,0.6125,16.53,0.0078,0.1096,3.35,269.128,양품
20.7055,-0.0097,39.0746,-6834.5,68.5667,-0.4258,0.1038,0.116,15.9,361.0,7.2747,15.82,1.191,1.8952,0.0345,9.1757,20.1,4.387,1827.0,0.0009,0.7423,19.2945,3011.5,10.9913,0.0,1004.895,1.24,0.925,13.59,34.8488,10.9861,4.6134,-0.0464,17.249,58.3421,2.575,0.0,24.1262,19.41,8805.3899,86.9721,2.1,83.8879,145.9818,0.6511,67.17,0.0078,0.1096,4.6554,,양품
1.1273,-0.0088,43.3666,-6353.75,61.0667,-0.5677,0.0939,0.094,15.79,622.0,5.2077,15.83,1.21,1.9037,0.0263,9.2171,17.0,4.425,384.0,0.0121,0.6887,18.8727,3223.75,8.6903,0.0,1004.9778,0.93,0.9364,20.28,31.6632,11.1018,4.6771,-0.0529,35.714,0.0,2.649,0.0,24.2043,18.0,8728.38,86.2908,3.0,85.9034,144.8745,0.2747,14.26,0.0078,0.1096,4.6728,,양품
16.4073,-0.0041,124.3902,-6425.5,71.7222,-0.5677,0.1274,0.127,15.9,765.0,6.7371,15.84,1.172,1.892,0.0873,8.6829,22.69,4.434,410.0,0.0497,0.7025,23.5927,3123.5,13.8365,0.0,1005.6298,,0.9227,18.04,35.1736,21.8055,4.6862,-0.0318,34.518,38.4586,2.618,378.9474,31.6904,,9236.9602,86.9236,2.8,87.4809,151.1455,0.2654,16.53,0.0078,0.1096,4.6452,269.33,양품
5.4018,-0.0098,94.6565,-6565.5,70.4444,-0.5677,0.0557,0.12,15.79,745.0,6.1648,15.83,1.21,1.8785,0.0254,8.6406,20.55,4.425,230.0,-0.0173,0.6887,14.5982,2909.75,10.0227,0.0,1004.9778,,0.9278,14.76,49.4768,10.2603,4.759,-0.0362,33.231,85.5268,2.649,0.0,19.9951,,9070.58,86.6776,3.2,85.0841,145.1373,0.2088,77.83,0.0078,0.1096,4.6173,,양품
26.8609,-0.0098,43.7659,-5291.5,66.6889,-0.5677,0.0629,0.22,15.79,537.0,5.689,15.83,1.21,2.0232,0.0211,8.6211,17.33,4.425,505.0,0.0099,0.6887,13.1391,2743.75,9.1503,0.0,1004.9778,1.0,0.9369,16.0,40.4128,9.9963,4.6725,-0.0571,29.3,20.1408,2.649,0.0,16.6703,15.33,8223.26,86.955,2.5,85.1817,148.9973,0.8314,77.92,0.0078,0.1096,3.4029,264.13,양품
23.7709,-0.0115,47.8261,-5521.25,64.0333,-0.2838,0.459,0.164,15.82,288.0,6.8046,15.84,1.092,2.0152,0.0632,9.2655,19.3,4.036,432.0,-0.0244,0.758,16.2291,2748.75,10.887,0.0,1003.854,0.64,0.9309,21.39,28.628,10.5689,4.6215,-0.0781,33.802,32.6029,2.544,421.8182,22.9026,16.85,9412.2001,86.4804,2.1,85.5455,144.4109,0.1703,11.52,0.0078,0.1096,3.4746,264.282,양품
-0.84,-0.0067,60.0375,-6346.0,68.4222,-0.5677,0.0929,0.118,15.9,638.0,6.9261,15.84,1.172,1.8978,,8.828,20.01,4.434,373.0,0.0295,0.7025,20.84,3083.5,8.4048,0.0,1005.6298,1.33,0.9264,28.95,43.6418,15.5709,4.5144,0.0465,21.145,0.0,2.618,828.5714,30.0404,23.89,8655.8501,87.0137,2.6,86.4863,147.8873,0.2494,77.17,0.0078,0.1096,4.6306,265.54,양품
25.4264,-0.0076,57.7049,-5213.75,69.0556,-0.5677,0.049,0.187,15.79,247.0,5.4919,15.83,1.21,2.035,0.2398,8.5155,16.63,4.425,1266.0,0.0157,0.6887,14.5736,2526.5,7.4945,0.0,1004.9778,2.21,0.9309,19.08,41.8378,10.3545,4.6215,-0.0486,31.545,24.0695,2.649,868.0851,21.5935,12.35,8418.5601,87.1407,2.9,85.597,148.6155,0.1145,78.67,0.0078,0.1096,3.4326,,양품
