lot_id,produced_at,plant_code,line_id,shift,product,fill_error,cap_torque,seal_temp,line_speed,ambient_temp,ambient_humidity,result
L01176,2026-04-23 13:05,P-SEOUL-01,F-2,주간,2L,0.77,2.16,179.3,402,23.2,58.4,합격
L01177,2026-04-23 13:31,P-SEOUL-01,F-3,주간,500mL,0.98,,177.7,409,30.3,44.6,합격
L01178,2026-04-23 13:37,P-SEOUL-01,F-2,주간,500mL,0.32,2.18,183.2,382,22.1,48.9,합격
L01179,2026-04-23 13:39,P-SEOUL-01,F-1,주간,500mL,-0.91,2.3,177.8,394,26.1,66.2,합격
L01180,2026-04-23 15:11,P-SEOUL-01,F-1,오후,500mL,1.41,1.98,181.0,379,22.0,49.1,합격
L01181,2026-04-23 15:47,P-SEOUL-01,F-3,오후,2L,0.01,2.32,179.2,400,24.9,55.4,합격
L01182,2026-04-23 16:29,P-SEOUL-01,F-2,오후,2L,-1.27,1.9,183.3,397,24.2,59.7,합격
L01183,2026-04-23 16:32,P-SEOUL-01,F-2,오후,2L,-0.8,2.16,176.5,402,17.5,51.3,합격
L01184,2026-04-23 16:54,P-SEOUL-01,F-3,오후,500mL,-0.33,2.17,177.8,408,22.5,45.3,합격
L01185,2026-04-23 16:54,P-SEOUL-01,F-1,오후,500mL,-0.53,2.16,174.2,407,22.4,45.3,합격
L01186,2026-04-23 17:01,P-SEOUL-01,F-1,오후,2L,0.23,2.29,181.9,389,19.3,61.3,합격
L01187,2026-04-23 18:07,P-SEOUL-01,F-3,오후,2L,-0.35,1.26,179.6,408,20.9,51.0,재검
L01188,2026-04-23 18:13,P-SEOUL-01,F-3,오후,1L,0.67,2.1,180.4,415,25.1,47.2,합격
L01189,2026-04-23 18:55,P-SEOUL-01,F-1,오후,1L,-0.29,2.0,180.6,406,23.0,48.3,합격
L01190,2026-04-23 19:04,P-SEOUL-01,F-1,오후,500mL,-0.6,2.09,180.4,384,21.2,64.8,합격
L01191,2026-04-23 19:11,P-SEOUL-01,F-2,오후,500mL,0.83,2.14,176.2,394,23.5,59.6,합격
L01192,2026-04-23 19:28,P-SEOUL-01,F-1,오후,500mL,1.17,2.23,181.5,423,30.8,53.2,합격
L01193,2026-04-23 19:43,P-SEOUL-01,F-1,오후,2L,-0.04,,182.1,384,23.1,37.0,합격
L01194,2026-04-23 20:04,P-SEOUL-01,F-2,오후,2L,4.1,2.11,183.6,415,17.5,49.9,재검
L01195,2026-04-23 20:11,P-SEOUL-01,F-2,오후,500mL,2.66,2.23,180.4,391,25.0,56.1,합격
L01196,2026-04-23 20:16,P-SEOUL-01,F-1,오후,500mL,-0.64,2.06,178.5,411,22.7,62.0,합격
L01197,2026-04-23 20:18,P-SEOUL-01,F-2,오후,500mL,0.05,2.01,180.3,412,17.8,66.0,합격
L01198,2026-04-23 20:27,P-SEOUL-01,F-2,오후,500mL,0.1,2.18,181.2,407,24.2,56.0,합격
L01199,2026-04-23 20:42,P-SEOUL-01,F-1,오후,2L,0.92,2.17,180.9,398,26.6,48.0,합격
L01200,2026-04-23 20:51,P-SEOUL-01,F-2,오후,500mL,-0.54,2.11,180.0,410,26.6,53.8,합격
L01201,2026-04-23 21:07,P-SEOUL-01,F-2,오후,1L,0.76,2.06,180.1,401,25.3,51.0,합격
L01202,2026-04-23 21:20,P-SEOUL-01,F-1,오후,500mL,-0.13,2.11,180.4,408,24.6,60.0,합격
L01203,2026-04-23 21:46,P-SEOUL-01,F-2,오후,500mL,0.6,2.01,181.1,395,24.6,62.7,합격
L01204,2026-04-23 21:47,P-SEOUL-01,F-1,오후,500mL,0.86,2.24,176.2,415,24.7,57.8,합격
L01205,2026-04-23 22:00,P-SEOUL-01,F-3,야간,1L,-0.74,1.84,181.1,395,21.1,53.3,합격
L01206,2026-04-23 22:03,P-SEOUL-01,F-3,야간,500mL,1.08,2.14,182.6,388,21.7,61.8,합격
L01207,2026-04-23 22:18,P-SEOUL-01,F-1,야간,500mL,-0.07,2.06,183.8,422,22.6,46.4,합격
L01208,2026-04-23 22:42,P-SEOUL-01,F-1,야간,500mL,-0.16,2.14,179.2,405,27.6,42.9,합격
L01209,2026-04-23 22:56,P-SEOUL-01,F-3,야간,1L,-0.42,2.11,177.5,386,24.4,57.5,합격
L01210,2026-04-23 23:01,P-SEOUL-01,F-3,야간,2L,0.17,1.68,178.7,381,24.2,51.1,합격
L01211,2026-04-23 23:57,P-SEOUL-01,F-3,야간,2L,-0.83,2.15,179.0,418,23.4,61.4,합격
L01212,2026-04-24 01:08,P-SEOUL-01,F-1,야간,1L,-0.54,2.25,180.7,393,26.8,51.7,합격
L01213,2026-04-24 01:28,P-SEOUL-01,F-1,야간,2L,0.82,2.1,174.3,397,26.9,55.1,합격
L01214,2026-04-24 01:40,P-SEOUL-01,F-3,야간,1L,-0.12,1.89,179.3,394,23.7,50.9,합격
L01215,2026-04-24 01:41,P-SEOUL-01,F-2,야간,2L,-0.46,2.19,181.1,398,24.9,53.2,합격
L01216,2026-04-24 02:16,P-SEOUL-01,F-3,야간,1L,0.68,2.0,177.6,414,27.3,51.1,합격
L01217,2026-04-24 02:21,P-SEOUL-01,F-1,야간,1L,-0.19,2.07,178.1,392,28.9,42.4,합격
L01218,2026-04-24 02:31,P-SEOUL-01,F-1,야간,2L,0.29,2.13,181.7,397,26.1,53.3,합격
L01219,2026-04-24 02:47,P-SEOUL-01,F-1,야간,500mL,-0.81,2.06,180.3,406,21.5,61.2,합격
L01220,2026-04-24 03:05,P-SEOUL-01,F-1,야간,1L,1.49,1.9,175.7,400,21.7,43.1,합격
L01221,2026-04-24 03:37,P-SEOUL-01,F-1,야간,1L,-0.88,1.72,179.3,417,22.3,43.7,합격
L01222,2026-04-24 04:05,P-SEOUL-01,F-2,야간,500mL,1.67,2.18,180.3,388,29.4,46.6,합격
L01223,2026-04-24 04:08,P-SEOUL-01,F-1,야간,1L,0.29,,178.8,405,25.0,49.6,합격
L01224,2026-04-24 04:46,P-SEOUL-01,F-1,야간,2L,-0.37,1.9,178.7,415,26.9,48.3,합격
L01225,2026-04-24 05:34,P-SEOUL-01,F-3,야간,500mL,0.69,2.06,180.5,398,21.9,35.3,합격
L01226,2026-04-24 05:42,P-SEOUL-01,F-2,야간,2L,0.34,1.9,177.9,402,26.8,54.1,합격
L01227,2026-04-24 05:56,P-SEOUL-01,F-1,야간,500mL,0.08,2.18,178.5,388,16.8,52.3,합격
L01228,2026-04-24 06:01,P-SEOUL-01,F-2,주간,2L,-0.25,2.22,177.3,411,26.1,53.5,합격
L01229,2026-04-24 06:50,P-SEOUL-01,F-3,주간,2L,0.34,1.98,178.9,414,21.1,63.7,합격
L01230,2026-04-24 07:33,P-SEOUL-01,F-1,주간,500mL,0.91,2.14,181.2,411,29.1,51.1,합격
L01231,2026-04-24 08:21,P-SEOUL-01,F-2,주간,1L,-0.9,2.4,180.8,387,21.4,56.9,합격
L01232,2026-04-24 08:56,P-SEOUL-01,F-3,주간,500mL,-0.45,2.18,179.7,399,20.8,41.5,합격
L01233,2026-04-24 09:27,P-SEOUL-01,F-2,주간,500mL,0.8,2.18,177.8,425,30.6,64.3,합격
L01234,2026-04-24 09:36,P-SEOUL-01,F-1,주간,500mL,0.38,2.25,182.2,390,24.0,47.9,합격
L01235,2026-04-24 09:43,P-SEOUL-01,F-1,주간,1L,-0.12,2.3,180.5,404,27.0,60.3,합격
L01236,2026-04-24 10:06,P-SEOUL-01,F-2,주간,500mL,1.28,2.24,178.8,376,24.5,58.0,합격
L01237,2026-04-24 10:07,P-SEOUL-01,F-2,주간,2L,0.25,2.25,177.8,416,22.0,59.9,합격
L01238,2026-04-24 11:33,P-SEOUL-01,F-1,주간,500mL,0.66,2.14,179.6,396,24.8,44.1,합격
L01239,2026-04-24 11:49,P-SEOUL-01,F-3,주간,500mL,-0.27,2.02,177.1,411,19.8,49.4,합격
L01240,2026-04-24 11:50,P-SEOUL-01,F-2,주간,1L,-1.85,1.97,178.8,413,22.8,43.6,합격
L01241,2026-04-24 12:20,P-SEOUL-01,F-1,주간,2L,0.28,2.16,178.5,399,23.0,61.9,합격
L01242,2026-04-24 12:31,P-SEOUL-01,F-1,주간,500mL,-0.86,2.19,176.1,411,29.5,61.2,합격
L01243,2026-04-24 12:36,P-SEOUL-01,F-3,주간,1L,0.15,2.06,182.1,414,20.6,56.9,합격
L01244,2026-04-24 13:08,P-SEOUL-01,F-3,주간,2L,-0.46,2.29,179.5,403,24.4,52.2,합격
L01245,2026-04-24 13:36,P-SEOUL-01,F-1,주간,2L,0.25,1.96,183.1,414,21.7,48.2,합격
L01246,2026-04-24 13:54,P-SEOUL-01,F-2,주간,500mL,-0.56,2.1,178.6,394,22.3,50.1,합격
L01247,2026-04-24 14:10,P-SEOUL-01,F-1,오후,500mL,0.03,2.3,180.3,403,18.2,41.7,합격
L01248,2026-04-24 14:11,P-SEOUL-01,F-3,오후,500mL,0.72,1.84,182.9,383,21.7,48.8,합격
L01249,2026-04-24 16:14,P-SEOUL-01,F-2,오후,1L,-0.24,2.17,181.1,409,24.4,37.3,합격
L01250,2026-04-24 16:34,P-SEOUL-01,F-1,오후,2L,1.03,,178.6,391,20.5,64.9,합격
L01251,2026-04-24 16:45,P-SEOUL-01,F-2,오후,2L,-0.61,2.03,180.3,418,19.0,52.9,합격
L01252,2026-04-24 17:02,P-SEOUL-01,F-2,오후,1L,0.74,2.23,179.8,411,25.1,48.1,합격
L01253,2026-04-24 17:40,P-SEOUL-01,F-3,오후,1L,0.37,1.93,179.5,366,23.4,30.3,합격
L01254,2026-04-24 18:35,P-SEOUL-01,F-2,오후,1L,-0.66,1.76,178.7,411,25.0,51.5,합격
L01255,2026-04-24 19:23,P-SEOUL-01,F-2,오후,500mL,0.83,2.06,179.3,396,22.4,50.0,합격
L01256,2026-04-24 21:18,P-SEOUL-01,F-1,오후,1L,-0.94,2.14,178.3,392,24.5,47.3,합격
L01257,2026-04-25 00:38,P-SEOUL-01,F-2,야간,500mL,0.85,1.41,181.2,398,24.8,63.8,재검
L01258,2026-04-25 00:56,P-SEOUL-01,F-2,야간,500mL,-1.38,1.89,181.5,400,22.3,48.6,합격
L01259,2026-04-25 01:33,P-SEOUL-01,F-2,야간,500mL,-0.88,2.16,180.6,401,22.7,51.7,합격
L01260,2026-04-25 01:45,P-SEOUL-01,F-2,야간,1L,1.67,2.18,178.5,414,22.7,58.5,합격
L01261,2026-04-25 02:06,P-SEOUL-01,F-1,야간,500mL,-0.01,2.06,181.5,413,24.9,40.3,합격
L01262,2026-04-25 02:48,P-SEOUL-01,F-1,야간,500mL,1.05,2.11,178.5,394,25.5,50.5,합격
L01263,2026-04-25 03:01,P-SEOUL-01,F-1,야간,1L,-0.32,2.15,176.4,391,24.9,40.8,합격
L01264,2026-04-25 03:08,P-SEOUL-01,F-1,야간,1L,0.81,2.0,176.9,366,23.4,47.6,합격
L01265,2026-04-25 03:21,P-SEOUL-01,F-2,야간,1L,-2.18,2.28,179.9,394,19.0,35.1,합격
L01266,2026-04-25 03:44,P-SEOUL-01,F-2,야간,500mL,0.66,2.07,179.9,388,19.6,63.2,합격
L01267,2026-04-25 03:50,P-SEOUL-01,F-2,야간,500mL,1.6,2.07,178.5,377,21.1,56.9,합격
L01268,2026-04-25 04:05,P-SEOUL-01,F-2,야간,500mL,-0.22,1.89,182.6,373,26.6,52.2,합격
L01269,2026-04-25 04:30,P-SEOUL-01,F-2,야간,500mL,0.8,1.91,177.4,392,18.6,60.1,합격
L01270,2026-04-25 04:35,P-SEOUL-01,F-1,야간,500mL,-0.49,1.8,181.5,398,25.1,47.3,합격
L01271,2026-04-25 05:17,P-SEOUL-01,F-2,야간,2L,1.52,2.06,176.9,398,25.9,59.2,합격
L01272,2026-04-25 05:50,P-SEOUL-01,F-1,야간,500mL,-1.3,2.02,180.6,424,16.8,56.5,합격
L01273,2026-04-25 07:08,P-SEOUL-01,F-3,주간,1L,-0.12,2.39,181.9,412,18.7,48.1,합격
L01274,2026-04-25 07:09,P-SEOUL-01,F-2,주간,500mL,-1.34,1.96,177.0,388,24.4,42.6,합격
L01275,2026-04-25 07:10,P-SEOUL-01,F-2,주간,2L,0.39,1.96,183.3,396,22.5,63.8,합격
L01276,2026-04-25 07:18,P-SEOUL-01,F-1,주간,500mL,-0.46,2.12,180.6,413,23.0,52.2,합격
L01277,2026-04-25 07:53,P-SEOUL-01,F-2,주간,500mL,1.1,2.03,179.1,402,29.8,55.4,합격
L01278,2026-04-25 07:54,P-SEOUL-01,F-3,주간,500mL,0.09,2.15,182.8,412,24.5,45.7,합격
L01279,2026-04-25 09:06,P-SEOUL-01,F-2,주간,500mL,-0.5,2.35,179.4,413,24.2,37.9,합격
L01280,2026-04-25 09:25,P-SEOUL-01,F-1,주간,1L,0.4,,180.6,437,20.2,52.4,합격
L01281,2026-04-25 09:39,P-SEOUL-01,F-2,주간,1L,1.17,2.24,180.0,383,23.4,60.0,합격
L01282,2026-04-25 10:40,P-SEOUL-01,F-1,주간,500mL,-0.48,2.27,176.7,399,32.7,38.4,합격
L01283,2026-04-25 11:19,P-SEOUL-01,F-1,주간,500mL,0.14,2.13,182.3,413,22.7,43.5,합격
L01284,2026-04-25 11:21,P-SEOUL-01,F-2,주간,1L,1.06,2.03,179.3,408,26.4,54.0,합격
L01285,2026-04-25 11:50,P-SEOUL-01,F-2,주간,500mL,-0.22,2.16,183.7,389,20.9,54.8,합격
L01286,2026-04-25 12:00,P-SEOUL-01,F-2,주간,1L,-1.16,1.94,179.6,401,25.2,59.2,합격
L01287,2026-04-25 12:03,P-SEOUL-01,F-3,주간,500mL,-0.27,1.98,182.8,412,22.5,48.3,합격
L01288,2026-04-25 13:08,P-SEOUL-01,F-2,주간,500mL,-0.6,2.21,180.3,417,21.9,61.0,합격
L01289,2026-04-25 13:41,P-SEOUL-01,F-3,주간,2L,0.76,2.0,181.1,414,35.6,55.8,합격
L01290,2026-04-25 13:54,P-SEOUL-01,F-3,주간,500mL,-0.21,2.04,178.0,432,25.2,53.4,합격
L01291,2026-04-25 13:59,P-SEOUL-01,F-3,주간,500mL,0.16,2.32,180.4,411,25.2,54.2,합격
L01292,2026-04-25 14:13,P-SEOUL-01,F-1,오후,500mL,-0.72,2.06,182.3,407,26.5,43.2,합격
L01293,2026-04-25 15:01,P-SEOUL-01,F-1,오후,2L,0.21,1.95,180.1,414,22.6,66.8,합격
L01294,2026-04-25 15:07,P-SEOUL-01,F-1,오후,1L,-0.46,2.16,180.8,401,31.3,35.3,합격
L01295,2026-04-25 15:08,P-SEOUL-01,F-3,오후,500mL,-0.88,2.17,180.0,427,29.8,56.4,합격
L01296,2026-04-25 15:22,P-SEOUL-01,F-2,오후,2L,-4.53,2.09,178.8,404,26.0,61.7,재검
L01297,2026-04-25 15:44,P-SEOUL-01,F-3,오후,500mL,1.09,2.16,177.3,401,19.0,40.5,합격
L01298,2026-04-25 16:26,P-SEOUL-01,F-2,오후,500mL,-0.15,1.99,180.1,407,26.0,47.4,합격
L01299,2026-04-25 16:31,P-SEOUL-01,F-2,오후,500mL,0.61,1.99,179.9,378,20.1,55.8,합격
L01300,2026-04-25 16:54,P-SEOUL-01,F-2,오후,2L,-0.71,2.13,179.5,410,24.1,58.6,합격
L01301,2026-04-25 17:07,P-SEOUL-01,F-2,오후,2L,-2.06,2.0,183.6,408,17.5,45.0,합격
L01302,2026-04-25 17:25,P-SEOUL-01,F-3,오후,500mL,-0.06,1.53,177.6,420,19.6,57.8,재검
L01303,2026-04-25 18:11,P-SEOUL-01,F-1,오후,500mL,-0.26,2.19,180.9,392,22.3,45.9,합격
L01304,2026-04-25 19:03,P-SEOUL-01,F-3,오후,500mL,0.06,2.01,183.7,389,27.7,50.1,합격
L01305,2026-04-25 19:15,P-SEOUL-01,F-3,오후,1L,0.02,1.99,178.4,380,21.6,47.2,합격
L01306,2026-04-25 19:18,P-SEOUL-01,F-1,오후,2L,0.7,2.14,178.5,394,20.6,49.9,합격
L01307,2026-04-25 19:27,P-SEOUL-01,F-2,오후,500mL,-0.11,,179.6,408,19.3,44.8,합격
L01308,2026-04-25 19:29,P-SEOUL-01,F-1,오후,500mL,-0.17,2.29,178.9,382,31.4,57.3,합격
L01309,2026-04-25 21:45,P-SEOUL-01,F-2,오후,1L,-0.56,2.01,181.5,403,31.3,63.7,합격
L01310,2026-04-25 22:37,P-SEOUL-01,F-1,야간,1L,0.52,2.27,181.5,400,22.8,44.5,합격
L01311,2026-04-25 22:51,P-SEOUL-01,F-1,야간,2L,1.38,2.27,179.7,395,20.4,47.2,합격
L01312,2026-04-25 22:52,P-SEOUL-01,F-1,야간,500mL,0.97,1.96,182.9,402,28.6,55.9,합격
L01313,2026-04-25 23:24,P-SEOUL-01,F-2,야간,500mL,0.25,2.04,183.0,409,24.2,36.0,합격
L01314,2026-04-25 23:49,P-SEOUL-01,F-3,야간,500mL,0.29,2.06,177.9,401,23.2,50.1,합격
L01315,2026-04-26 01:30,P-SEOUL-01,F-1,야간,1L,0.25,2.01,177.3,392,23.6,47.8,합격
L01316,2026-04-26 02:55,P-SEOUL-01,F-1,야간,1L,0.15,2.1,181.4,391,26.0,46.0,합격
L01317,2026-04-26 03:11,P-SEOUL-01,F-1,야간,1L,0.65,2.18,177.2,402,22.2,71.4,합격
L01318,2026-04-26 03:15,P-SEOUL-01,F-1,야간,1L,1.35,1.99,178.0,384,22.3,50.4,합격
L01319,2026-04-26 03:46,P-SEOUL-01,F-3,야간,500mL,-3.64,2.07,177.9,390,23.4,49.4,재검
L01320,2026-04-26 03:57,P-SEOUL-01,F-2,야간,2L,1.11,2.19,177.9,397,24.3,51.7,합격
L01321,2026-04-26 04:07,P-SEOUL-01,F-1,야간,2L,-1.41,2.24,178.3,398,25.0,49.3,합격
L01322,2026-04-26 04:22,P-SEOUL-01,F-3,야간,500mL,0.97,1.93,182.2,407,22.8,50.3,합격
L01323,2026-04-26 04:31,P-SEOUL-01,F-3,야간,500mL,-1.36,1.99,180.6,402,22.1,50.3,합격
L01324,2026-04-26 04:41,P-SEOUL-01,F-2,야간,2L,-1.32,2.14,180.0,408,25.3,54.9,합격
L01325,2026-04-26 06:29,P-SEOUL-01,F-2,주간,1L,-1.39,2.15,179.3,381,20.6,38.3,합격
L01326,2026-04-26 07:07,P-SEOUL-01,F-2,주간,2L,0.03,2.32,181.0,389,18.9,56.6,합격
L01327,2026-04-26 07:17,P-SEOUL-01,F-1,주간,500mL,1.09,2.14,179.7,381,24.5,49.2,합격
L01328,2026-04-26 07:29,P-SEOUL-01,F-1,주간,1L,-0.73,2.18,184.1,395,22.9,57.9,합격
L01329,2026-04-26 08:17,P-SEOUL-01,F-3,주간,500mL,1.4,2.27,181.9,396,25.4,53.1,합격
L01330,2026-04-26 08:41,P-SEOUL-01,F-1,주간,2L,-0.11,2.13,182.8,378,23.0,66.1,합격
L01331,2026-04-26 08:59,P-SEOUL-01,F-1,주간,500mL,-1.52,1.84,181.3,415,22.3,41.0,합격
L01332,2026-04-26 09:05,P-SEOUL-01,F-2,주간,500mL,0.48,2.17,176.6,403,29.6,58.3,합격
L01333,2026-04-26 09:24,P-SEOUL-01,F-1,주간,500mL,-0.02,,179.3,399,25.7,52.9,합격
L01334,2026-04-26 09:25,P-SEOUL-01,F-3,주간,1L,0.02,2.22,179.3,413,20.6,62.1,합격
L01335,2026-04-26 10:04,P-SEOUL-01,F-3,주간,500mL,0.37,2.1,178.4,386,20.1,52.2,합격
L01336,2026-04-26 10:48,P-SEOUL-01,F-2,주간,500mL,-0.94,2.15,179.1,400,23.8,52.3,합격
L01337,2026-04-26 10:56,P-SEOUL-01,F-1,주간,500mL,1.22,2.14,184.2,394,25.9,49.8,합격
L01338,2026-04-26 11:11,P-SEOUL-01,F-1,주간,1L,-0.49,2.3,179.9,399,20.4,61.3,합격
L01339,2026-04-26 11:12,P-SEOUL-01,F-3,주간,1L,-3.86,2.12,178.3,403,21.9,57.9,재검
L01340,2026-04-26 11:16,P-SEOUL-01,F-2,주간,500mL,-0.28,2.08,180.2,398,23.3,46.6,합격
L01341,2026-04-26 12:04,P-SEOUL-01,F-2,주간,500mL,0.4,1.89,181.8,401,20.9,45.1,합격
L01342,2026-04-26 12:18,P-SEOUL-01,F-3,주간,500mL,-0.43,2.14,179.7,416,21.7,46.8,합격
L01343,2026-04-26 12:32,P-SEOUL-01,F-2,주간,500mL,0.93,2.06,183.2,397,23.9,35.2,합격
L01344,2026-04-26 12:44,P-SEOUL-01,F-1,주간,500mL,-0.3,2.24,183.4,420,28.0,57.0,합격
L01345,2026-04-26 13:01,P-SEOUL-01,F-2,주간,1L,0.28,,180.5,374,20.1,47.8,합격
L01346,2026-04-26 13:02,P-SEOUL-01,F-1,주간,1L,-0.59,2.0,180.0,394,19.8,57.2,합격
L01347,2026-04-26 13:30,P-SEOUL-01,F-2,주간,1L,-0.14,2.03,181.1,415,24.1,62.7,합격
L01348,2026-04-26 13:38,P-SEOUL-01,F-3,주간,2L,2.31,2.18,182.7,425,20.4,40.5,합격
L01349,2026-04-26 13:46,P-SEOUL-01,F-2,주간,500mL,0.34,2.11,175.7,392,23.7,63.2,합격
L01350,2026-04-26 14:56,P-SEOUL-01,F-1,오후,500mL,-0.19,2.04,179.5,399,25.5,56.5,합격
L01351,2026-04-26 15:04,P-SEOUL-01,F-3,오후,500mL,0.88,2.16,182.7,379,23.1,47.7,합격
L01352,2026-04-26 15:41,P-SEOUL-01,F-1,오후,1L,1.5,1.88,181.1,413,22.1,53.1,합격
L01353,2026-04-26 16:15,P-SEOUL-01,F-1,오후,500mL,-0.53,1.75,179.1,399,21.1,59.1,합격
L01354,2026-04-26 17:03,P-SEOUL-01,F-2,오후,500mL,0.65,2.1,178.7,406,15.9,47.6,합격
L01355,2026-04-26 17:29,P-SEOUL-01,F-2,오후,1L,-0.07,2.03,180.0,411,22.0,64.1,합격
L01356,2026-04-26 17:32,P-SEOUL-01,F-3,오후,2L,1.1,2.24,181.0,410,25.1,56.5,합격
L01357,2026-04-26 17:38,P-SEOUL-01,F-2,오후,1L,-0.24,2.03,176.4,396,22.2,36.0,합격
L01358,2026-04-26 17:56,P-SEOUL-01,F-3,오후,1L,-0.55,,179.4,373,32.1,44.6,합격
L01359,2026-04-26 18:07,P-SEOUL-01,F-3,오후,500mL,0.5,2.23,180.9,398,19.6,55.9,합격
L01360,2026-04-26 18:23,P-SEOUL-01,F-1,오후,500mL,-0.47,2.12,181.9,380,26.6,43.5,합격
L01361,2026-04-26 18:25,P-SEOUL-01,F-2,오후,2L,0.66,2.13,180.8,397,25.9,52.4,합격
L01362,2026-04-26 18:41,P-SEOUL-01,F-1,오후,2L,-0.8,2.04,178.2,404,20.0,50.3,합격
L01363,2026-04-26 18:46,P-SEOUL-01,F-1,오후,2L,-0.28,1.91,179.5,417,14.8,33.7,합격
L01364,2026-04-26 19:25,P-SEOUL-01,F-1,오후,500mL,-2.12,2.24,178.1,395,24.2,49.1,합격
L01365,2026-04-26 19:38,P-SEOUL-01,F-2,오후,500mL,0.3,2.17,181.4,402,25.1,65.3,합격
L01366,2026-04-26 20:34,P-SEOUL-01,F-3,오후,500mL,-0.32,2.18,179.0,403,22.6,50.0,합격
L01367,2026-04-26 22:02,P-SEOUL-01,F-2,야간,500mL,1.35,1.96,180.1,378,23.2,49.3,합격
L01368,2026-04-26 22:41,P-SEOUL-01,F-2,야간,2L,-1.78,2.08,180.5,397,18.7,47.9,합격
L01369,2026-04-26 22:46,P-SEOUL-01,F-1,야간,2L,-0.52,2.16,182.5,396,22.9,36.4,합격
L01370,2026-04-26 22:49,P-SEOUL-01,F-1,야간,500mL,-0.66,2.09,180.3,408,20.4,51.5,합격
L01371,2026-04-26 23:22,P-SEOUL-01,F-2,야간,1L,2.09,2.0,178.8,406,23.7,52.7,합격
L01372,2026-04-26 23:33,P-SEOUL-01,F-2,야간,500mL,0.8,2.2,181.9,409,23.2,40.8,합격
L01373,2026-04-26 23:57,P-SEOUL-01,F-3,야간,500mL,-0.33,2.2,183.8,393,25.8,34.2,합격
L01374,2026-04-27 00:12,P-SEOUL-01,F-1,야간,500mL,-0.61,2.11,179.9,373,23.0,53.7,합격
L01375,2026-04-27 00:56,P-SEOUL-01,F-3,야간,500mL,0.17,1.91,178.8,414,23.4,44.6,합격
L01376,2026-04-27 01:03,P-SEOUL-01,F-2,야간,1L,-2.83,2.12,180.6,393,21.0,44.1,합격
L01377,2026-04-27 01:16,P-SEOUL-01,F-3,야간,2L,-0.36,,180.5,390,24.0,50.2,합격
L01378,2026-04-27 01:50,P-SEOUL-01,F-2,야간,1L,1.76,2.2,181.1,383,23.2,48.1,합격
L01379,2026-04-27 01:58,P-SEOUL-01,F-1,야간,2L,1.56,2.0,180.4,387,28.4,45.9,합격
L01380,2026-04-27 03:39,P-SEOUL-01,F-3,야간,500mL,-1.14,2.12,178.1,397,24.5,48.2,합격
L01381,2026-04-27 04:29,P-SEOUL-01,F-2,야간,2L,-1.07,2.11,180.3,388,29.6,66.3,합격
L01382,2026-04-27 05:36,P-SEOUL-01,F-1,야간,1L,0.13,1.91,181.9,383,22.0,42.7,합격
L01383,2026-04-27 06:16,P-SEOUL-01,F-1,주간,1L,-0.69,2.23,177.8,411,22.3,43.2,합격
L01384,2026-04-27 06:41,P-SEOUL-01,F-2,주간,2L,-0.98,2.12,182.7,418,30.7,58.5,합격
L01385,2026-04-27 07:01,P-SEOUL-01,F-2,주간,500mL,-0.19,1.96,183.4,374,26.1,46.7,합격
L01386,2026-04-27 07:04,P-SEOUL-01,F-1,주간,1L,-0.89,2.16,181.4,400,24.7,57.7,합격
L01387,2026-04-27 07:41,P-SEOUL-01,F-1,주간,500mL,-1.24,1.86,178.9,411,24.0,51.5,합격
L01388,2026-04-27 07:54,P-SEOUL-01,F-2,주간,500mL,-0.87,2.24,180.0,386,25.7,37.0,합격
L01389,2026-04-27 08:02,P-SEOUL-01,F-3,주간,2L,1.08,1.27,179.2,419,21.6,57.0,재검
L01390,2026-04-27 09:41,P-SEOUL-01,F-1,주간,1L,0.77,2.02,178.7,416,31.8,50.5,합격
L01391,2026-04-27 09:44,P-SEOUL-01,F-2,주간,500mL,-1.1,1.84,178.1,439,24.1,54.8,합격
L01392,2026-04-27 09:51,P-SEOUL-01,F-1,주간,500mL,-0.55,1.96,181.0,392,30.8,51.7,합격
L01393,2026-04-27 10:54,P-SEOUL-01,F-3,주간,500mL,0.2,1.83,177.1,399,19.1,47.4,합격
L01394,2026-04-27 11:11,P-SEOUL-01,F-3,주간,500mL,0.69,,179.7,418,22.8,70.3,합격
L01395,2026-04-27 11:49,P-SEOUL-01,F-2,주간,1L,-0.25,1.42,183.2,396,20.9,47.9,재검
L01396,2026-04-27 12:10,P-SEOUL-01,F-2,주간,500mL,-1.94,2.43,182.0,385,23.6,49.8,합격
L01397,2026-04-27 12:55,P-SEOUL-01,F-1,주간,500mL,0.24,2.28,180.5,391,28.8,54.2,합격
L01398,2026-04-27 12:57,P-SEOUL-01,F-3,주간,500mL,-0.48,2.25,178.9,387,26.8,40.1,합격
L01399,2026-04-27 13:37,P-SEOUL-01,F-1,주간,500mL,-0.77,2.36,177.8,413,21.6,52.0,합격
L01400,2026-04-27 13:44,P-SEOUL-01,F-2,주간,500mL,-0.42,1.96,181.1,412,27.4,40.8,합격
L01401,2026-04-27 14:15,P-SEOUL-01,F-1,오후,500mL,0.29,2.13,180.3,414,20.3,,합격
L01402,2026-04-27 14:43,P-SEOUL-01,F-1,오후,500mL,1.08,1.96,178.1,397,27.3,62.6,합격
L01403,2026-04-27 14:50,P-SEOUL-01,F-3,오후,500mL,-0.87,2.34,180.2,408,24.9,58.8,합격
